time,elapsed_seconds,message
10:55:50,0.0146113,retrieving REDSVD components
10:55:50,0.0001525,triming REDSVD components to 98elements
10:55:50,0.0001082,done REDSVD
10:55:50,0.0022583,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.9e-05,JS
10:55:50,0.0004269,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.0060527,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,2.09e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.45e-05,starting REDSVD
10:55:50,0.0241995,retrieving REDSVD components
10:55:50,0.0001796,triming REDSVD components to 122elements
10:55:50,0.0001327,done REDSVD
10:55:50,1.73e-05,SVD factorization complete
10:55:50,0.0118312,commencing linear algebra multiplication to compute ugrade
10:55:50,2.03e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 122: cols = 123: size = 15006: nonzeros = 15006
10:55:50,1.45e-05,U info: rows = 123: cols = 122: size = 15006: nonzeros = 15006
10:55:50,1.62e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.0005931,linear algebra multiplication to compute ugrade complete
10:55:50,0.0005511,commencing check of parameter bounds and gradients
10:55:50,6.72e-05,commencing calculation of upgrade vector
10:55:50,0.0069698,forming JtQJ matrix
10:55:50,0.0063263,commencing to scale JtQJ matrix- first SVD...
10:55:50,2.21e-05,starting REDSVD
10:55:50,0.0143941,retrieving REDSVD components
10:55:50,0.0003472,triming REDSVD components to 98elements
10:55:50,0.0001303,done REDSVD
10:55:50,0.0029684,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.99e-05,JS
10:55:50,0.00078,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.0061783,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,3.79e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.3e-05,starting REDSVD
10:55:50,0.0229047,retrieving REDSVD components
10:55:50,0.0001753,triming REDSVD components to 122elements
10:55:50,0.0002032,done REDSVD
10:55:50,1.65e-05,SVD factorization complete
10:55:50,0.0108636,commencing linear algebra multiplication to compute ugrade
10:55:50,2.09e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 122: cols = 123: size = 15006: nonzeros = 15006
10:55:50,1.63e-05,U info: rows = 123: cols = 122: size = 15006: nonzeros = 15006
10:55:50,1.5e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.0005942,linear algebra multiplication to compute ugrade complete
10:55:50,0.0005016,commencing check of parameter bounds
10:55:50,5.87e-05,limiting out of bounds pars
10:55:50,0.0001162,checking for denormal floating point values
10:55:50,3.1e-05,transforming upgrade pars to model pars
10:55:50,4.42e-05,writing upgrade vector to csv file
10:55:50,0.0008755,beginning upgrade vector calculations, lambda = 10
10:55:50,3.7e-05,commencing calculation of upgrade vector
10:55:50,0.0075239,forming JtQJ matrix
10:55:50,0.0061299,commencing to scale JtQJ matrix- first SVD...
10:55:50,3.04e-05,starting REDSVD
10:55:50,0.0136848,retrieving REDSVD components
10:55:50,0.0001643,triming REDSVD components to 98elements
10:55:50,0.0001125,done REDSVD
10:55:50,0.0018581,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.77e-05,JS
10:55:50,0.000385,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.0058158,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,2.15e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.44e-05,starting REDSVD
10:55:50,0.0218462,retrieving REDSVD components
10:55:50,0.0001658,triming REDSVD components to 122elements
10:55:50,0.0001332,done REDSVD
10:55:50,1.85e-05,SVD factorization complete
10:55:50,0.010857,commencing linear algebra multiplication to compute ugrade
10:55:50,2.09e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 122: cols = 123: size = 15006: nonzeros = 15006
10:55:50,1.7e-05,U info: rows = 123: cols = 122: size = 15006: nonzeros = 15006
10:55:50,1.56e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.0006655,linear algebra multiplication to compute ugrade complete
10:55:50,0.0005376,commencing check of parameter bounds and gradients
10:55:50,6.93e-05,commencing calculation of upgrade vector
10:55:50,0.0073187,forming JtQJ matrix
10:55:50,0.0055952,commencing to scale JtQJ matrix- first SVD...
10:55:50,2.07e-05,starting REDSVD
10:55:50,0.0130165,retrieving REDSVD components
10:55:50,0.0001751,triming REDSVD components to 98elements
10:55:50,0.0001114,done REDSVD
10:55:50,0.0018384,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.65e-05,JS
10:55:50,0.0004849,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.005767,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,2.01e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.5e-05,starting REDSVD
10:55:50,0.0217311,retrieving REDSVD components
10:55:50,0.0001755,triming REDSVD components to 122elements
10:55:50,0.0001363,done REDSVD
10:55:50,1.68e-05,SVD factorization complete
10:55:50,0.0117982,commencing linear algebra multiplication to compute ugrade
10:55:50,1.98e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 122: cols = 123: size = 15006: nonzeros = 15006
10:55:50,1.44e-05,U info: rows = 123: cols = 122: size = 15006: nonzeros = 15006
10:55:50,1.43e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.0010326,linear algebra multiplication to compute ugrade complete
10:55:50,0.0003327,commencing check of parameter bounds
10:55:50,6.11e-05,limiting out of bounds pars
10:55:50,0.0001193,checking for denormal floating point values
10:55:50,3.12e-05,transforming upgrade pars to model pars
10:55:50,4.26e-05,writing upgrade vector to csv file
10:55:50,0.0007914,beginning upgrade vector calculations, lambda = 100
10:55:50,3.61e-05,commencing calculation of upgrade vector
10:55:50,0.0076661,forming JtQJ matrix
10:55:50,0.0056339,commencing to scale JtQJ matrix- first SVD...
10:55:50,2.33e-05,starting REDSVD
10:55:50,0.0137654,retrieving REDSVD components
10:55:50,0.0001915,triming REDSVD components to 98elements
10:55:50,0.0001151,done REDSVD
10:55:50,0.0018406,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.85e-05,JS
10:55:50,0.0004897,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.0059058,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,2.15e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.46e-05,starting REDSVD
10:55:50,0.0222723,retrieving REDSVD components
10:55:50,0.0002117,triming REDSVD components to 121elements
10:55:50,0.0001428,done REDSVD
10:55:50,1.91e-05,SVD factorization complete
10:55:50,0.0108533,commencing linear algebra multiplication to compute ugrade
10:55:50,1.96e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 121: cols = 123: size = 14883: nonzeros = 14883
10:55:50,1.49e-05,U info: rows = 123: cols = 121: size = 14883: nonzeros = 14883
10:55:50,1.44e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.0007852,linear algebra multiplication to compute ugrade complete
10:55:50,0.0003169,commencing check of parameter bounds and gradients
10:55:50,6.96e-05,commencing calculation of upgrade vector
10:55:50,0.0066997,forming JtQJ matrix
10:55:50,0.0052199,commencing to scale JtQJ matrix- first SVD...
10:55:50,2.35e-05,starting REDSVD
10:55:50,0.0134899,retrieving REDSVD components
10:55:50,0.0004026,triming REDSVD components to 98elements
10:55:50,0.0001754,done REDSVD
10:55:50,0.0021469,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.64e-05,JS
10:55:50,0.0004491,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.0056409,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,2.07e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.43e-05,starting REDSVD
10:55:50,0.0213461,retrieving REDSVD components
10:55:50,0.0002152,triming REDSVD components to 121elements
10:55:50,0.000147,done REDSVD
10:55:50,1.83e-05,SVD factorization complete
10:55:50,0.0107235,commencing linear algebra multiplication to compute ugrade
10:55:50,1.9e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 121: cols = 123: size = 14883: nonzeros = 14883
10:55:50,1.68e-05,U info: rows = 123: cols = 121: size = 14883: nonzeros = 14883
10:55:50,1.91e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.0007496,linear algebra multiplication to compute ugrade complete
10:55:50,0.0003283,commencing check of parameter bounds
10:55:50,5.54e-05,limiting out of bounds pars
10:55:50,0.0001141,checking for denormal floating point values
10:55:50,2.97e-05,transforming upgrade pars to model pars
10:55:50,4.13e-05,writing upgrade vector to csv file
10:55:50,0.0007619,beginning upgrade vector calculations, lambda = 1000
10:55:50,3.68e-05,commencing calculation of upgrade vector
10:55:50,0.006753,forming JtQJ matrix
10:55:50,0.0053102,commencing to scale JtQJ matrix- first SVD...
10:55:50,2.04e-05,starting REDSVD
10:55:50,0.0132956,retrieving REDSVD components
10:55:50,0.0001824,triming REDSVD components to 98elements
10:55:50,0.0001148,done REDSVD
10:55:50,0.0019197,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,3.61e-05,JS
10:55:50,0.0004621,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.005947,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,2.74e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.7e-05,starting REDSVD
10:55:50,0.0228914,retrieving REDSVD components
10:55:50,0.0002286,triming REDSVD components to 121elements
10:55:50,0.0001468,done REDSVD
10:55:50,1.89e-05,SVD factorization complete
10:55:50,0.0108647,commencing linear algebra multiplication to compute ugrade
10:55:50,1.75e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 121: cols = 123: size = 14883: nonzeros = 14883
10:55:50,1.43e-05,U info: rows = 123: cols = 121: size = 14883: nonzeros = 14883
10:55:50,4.24e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.000808,linear algebra multiplication to compute ugrade complete
10:55:50,0.0003179,commencing check of parameter bounds and gradients
10:55:50,6.57e-05,commencing calculation of upgrade vector
10:55:50,0.0078009,forming JtQJ matrix
10:55:50,0.0056205,commencing to scale JtQJ matrix- first SVD...
10:55:50,2.7e-05,starting REDSVD
10:55:50,0.0129643,retrieving REDSVD components
10:55:50,0.0001651,triming REDSVD components to 98elements
10:55:50,0.0001134,done REDSVD
10:55:50,0.00185,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.76e-05,JS
10:55:50,0.0003572,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:55:50,0.0051183,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:55:50,1.84e-05,commencing SVD factorization of lambda-scaled JtQJ
10:55:50,1.4e-05,starting REDSVD
10:55:50,0.0210357,retrieving REDSVD components
10:55:50,0.0001928,triming REDSVD components to 121elements
10:55:50,0.0001413,done REDSVD
10:55:50,6.61e-05,SVD factorization complete
10:55:50,0.0104174,commencing linear algebra multiplication to compute ugrade
10:55:50,1.73e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 121: cols = 123: size = 14883: nonzeros = 14883
10:55:50,1.42e-05,U info: rows = 123: cols = 121: size = 14883: nonzeros = 14883
10:55:50,1.39e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:55:50,0.0008258,linear algebra multiplication to compute ugrade complete
10:55:50,0.0003158,commencing check of parameter bounds
10:55:50,5.54e-05,limiting out of bounds pars
10:55:50,0.0001138,checking for denormal floating point values
10:55:50,3.04e-05,transforming upgrade pars to model pars
10:55:50,4.27e-05,writing upgrade vector to csv file
10:55:50,0.0014252,LinearAnalysis::glm_iter_fosm
10:55:50,2.29e-05,starting FOSM uncertainty analyses for iteration 3
10:55:50,0.0102852,loading obscov
10:55:50,0.0001917,loading parcov
10:55:50,0.0001262,setting predictions
10:55:50,2.28e-05,set_predictions
10:55:50,0.0001094,extracting prediction FLOW__USECOL:1_IDX0:29.0 from jacobian
10:55:50,0.005899,extracting prediction FLOW__USECOL:1_IDX0:30.0 from jacobian
10:55:50,0.0054946,extracting prediction FLOW__USECOL:1_IDX0:31.0 from jacobian
10:55:50,0.0053869,extracting prediction FLOW__USECOL:1_IDX0:32.0 from jacobian
10:55:50,0.0053982,extracting prediction FLOW__USECOL:1_IDX0:33.0 from jacobian
10:55:50,0.0053659,extracting prediction FLOW__USECOL:1_IDX0:34.0 from jacobian
10:55:50,0.0053595,extracting prediction FLOW__USECOL:1_IDX0:35.0 from jacobian
10:55:50,0.005385,extracting prediction FLOW__USECOL:1_IDX0:36.0 from jacobian
10:55:50,0.0053528,extracting prediction FLOW__USECOL:1_IDX0:37.0 from jacobian
10:55:50,0.005222,extracting prediction FLOW__USECOL:1_IDX0:38.0 from jacobian
10:55:50,0.0052986,extracting prediction FLOW__USECOL:1_IDX0:39.0 from jacobian
10:55:50,0.0052065,extracting prediction FLOW__USECOL:1_IDX0:40.0 from jacobian
10:55:50,0.0051996,extracting prediction FLOW__USECOL:1_IDX0:41.0 from jacobian
10:55:50,0.0051453,extracting prediction FLOW__USECOL:1_IDX0:42.0 from jacobian
10:55:50,0.0051842,extracting prediction FLOW__USECOL:1_IDX0:43.0 from jacobian
10:55:50,0.0051459,extracting prediction FLOW__USECOL:1_IDX0:44.0 from jacobian
10:55:50,0.0050323,extracting prediction FLOW__USECOL:1_IDX0:45.0 from jacobian
10:55:51,0.0050448,extracting prediction FLOW__USECOL:1_IDX0:46.0 from jacobian
10:55:51,0.0050443,extracting prediction FLOW__USECOL:1_IDX0:47.0 from jacobian
10:55:51,0.0051025,extracting prediction FLOW__USECOL:1_IDX0:48.0 from jacobian
10:55:51,0.0050619,extracting prediction FLOW__USECOL:1_IDX0:49.0 from jacobian
10:55:51,0.0050235,extracting prediction FLOW__USECOL:1_IDX0:50.0 from jacobian
10:55:51,0.0057249,extracting prediction FLOW__USECOL:1_IDX0:51.0 from jacobian
10:55:51,0.0067015,extracting prediction FLOW__USECOL:1_IDX0:52.0 from jacobian
10:55:51,0.005771,extracting prediction FLOW__USECOL:1_IDX0:53.0 from jacobian
10:55:51,0.0053496,extracting prediction FLOW__USECOL:1_IDX0:54.0 from jacobian
10:55:51,0.0051788,extracting prediction FLOW__USECOL:1_IDX0:55.0 from jacobian
10:55:51,0.0050458,extracting prediction FLOW__USECOL:1_IDX0:56.0 from jacobian
10:55:51,0.0051071,extracting prediction FLOW__USECOL:1_IDX0:57.0 from jacobian
10:55:51,0.0050774,extracting prediction FLOW__USECOL:1_IDX0:58.0 from jacobian
10:55:51,0.005128,extracting prediction FLOW__USECOL:1_IDX0:59.0 from jacobian
10:55:51,0.0053397,extracting prediction FLOW__USECOL:1_IDX0:60.0 from jacobian
10:55:51,0.0051256,extracting prediction FLOW__USECOL:1_IDX0:61.0 from jacobian
10:55:51,0.0050347,extracting prediction FLOW__USECOL:1_IDX0:62.0 from jacobian
10:55:51,0.0051112,extracting prediction FLOW__USECOL:1_IDX0:63.0 from jacobian
10:55:51,0.0048999,extracting prediction FLOW__USECOL:1_IDX0:64.0 from jacobian
10:55:51,0.0048852,extracting prediction FLOW__USECOL:1_IDX0:65.0 from jacobian
10:55:51,0.0048702,extracting prediction FLOW__USECOL:1_IDX0:66.0 from jacobian
10:55:51,0.0048713,extracting prediction FLOW__USECOL:1_IDX0:67.0 from jacobian
10:55:51,0.0048737,extracting prediction FLOW__USECOL:1_IDX0:68.0 from jacobian
10:55:51,0.0048915,extracting prediction FLOW__USECOL:1_IDX0:69.0 from jacobian
10:55:51,0.0048501,extracting prediction FLOW__USECOL:1_IDX0:70.0 from jacobian
10:55:51,0.0048889,extracting prediction FLOW__USECOL:1_IDX0:71.0 from jacobian
10:55:51,0.0048303,extracting prediction FLOW__USECOL:1_IDX0:72.0 from jacobian
10:55:51,0.0049961,extracting prediction FLOW__USECOL:1_IDX0:73.0 from jacobian
10:55:51,0.0048841,extracting prediction FLOW__USECOL:1_IDX0:74.0 from jacobian
10:55:51,0.0048469,extracting prediction FLOW__USECOL:1_IDX0:75.0 from jacobian
10:55:51,0.0048073,extracting prediction FLOW__USECOL:1_IDX0:76.0 from jacobian
10:55:51,0.004815,extracting prediction FLOW__USECOL:1_IDX0:77.0 from jacobian
10:55:51,0.0051568,extracting prediction FLOW__USECOL:1_IDX0:78.0 from jacobian
10:55:51,0.0052631,extracting prediction FLOW__USECOL:1_IDX0:79.0 from jacobian
10:55:51,0.004972,extracting prediction FLOW__USECOL:1_IDX0:80.0 from jacobian
10:55:51,0.0051512,extracting prediction FLOW__USECOL:1_IDX0:81.0 from jacobian
10:55:51,0.0054078,extracting prediction FLOW__USECOL:1_IDX0:82.0 from jacobian
10:55:51,0.0058285,extracting prediction FLOW__USECOL:1_IDX0:83.0 from jacobian
10:55:51,0.005056,extracting prediction FLOW__USECOL:1_IDX0:84.0 from jacobian
10:55:51,0.0053972,extracting prediction FLOW__USECOL:1_IDX0:85.0 from jacobian
10:55:51,0.0048224,extracting prediction FLOW__USECOL:1_IDX0:86.0 from jacobian
10:55:51,0.0050497,extracting prediction FLOW__USECOL:1_IDX0:87.0 from jacobian
10:55:51,0.0054625,extracting prediction FLOW__USECOL:1_IDX0:88.0 from jacobian
10:55:51,0.0051512,extracting prediction FLOW__USECOL:2_IDX0:29.0 from jacobian
10:55:51,0.00538,extracting prediction FLOW__USECOL:2_IDX0:30.0 from jacobian
10:55:51,0.0056465,extracting prediction FLOW__USECOL:2_IDX0:31.0 from jacobian
10:55:51,0.0055471,extracting prediction FLOW__USECOL:2_IDX0:32.0 from jacobian
10:55:51,0.0048066,extracting prediction FLOW__USECOL:2_IDX0:33.0 from jacobian
10:55:51,0.0047378,extracting prediction FLOW__USECOL:2_IDX0:34.0 from jacobian
10:55:51,0.004776,extracting prediction FLOW__USECOL:2_IDX0:35.0 from jacobian
10:55:51,0.0047101,extracting prediction FLOW__USECOL:2_IDX0:36.0 from jacobian
10:55:51,0.0059754,extracting prediction FLOW__USECOL:2_IDX0:37.0 from jacobian
10:55:51,0.0048387,extracting prediction FLOW__USECOL:2_IDX0:38.0 from jacobian
10:55:51,0.0048294,extracting prediction FLOW__USECOL:2_IDX0:39.0 from jacobian
10:55:51,0.0051145,extracting prediction FLOW__USECOL:2_IDX0:40.0 from jacobian
10:55:51,0.004792,extracting prediction FLOW__USECOL:2_IDX0:41.0 from jacobian
10:55:51,0.0049004,extracting prediction FLOW__USECOL:2_IDX0:42.0 from jacobian
10:55:51,0.0047983,extracting prediction FLOW__USECOL:2_IDX0:43.0 from jacobian
10:55:51,0.0050025,extracting prediction FLOW__USECOL:2_IDX0:44.0 from jacobian
10:55:51,0.0054695,extracting prediction FLOW__USECOL:2_IDX0:45.0 from jacobian
10:55:51,0.0056091,extracting prediction FLOW__USECOL:2_IDX0:46.0 from jacobian
10:55:51,0.0059323,extracting prediction FLOW__USECOL:2_IDX0:47.0 from jacobian
10:55:51,0.0048654,extracting prediction FLOW__USECOL:2_IDX0:48.0 from jacobian
10:55:51,0.0050871,extracting prediction FLOW__USECOL:2_IDX0:49.0 from jacobian
10:55:51,0.0046791,extracting prediction FLOW__USECOL:2_IDX0:50.0 from jacobian
10:55:51,0.0052592,extracting prediction FLOW__USECOL:2_IDX0:51.0 from jacobian
10:55:51,0.0052827,extracting prediction FLOW__USECOL:2_IDX0:52.0 from jacobian
10:55:51,0.0048299,extracting prediction FLOW__USECOL:2_IDX0:53.0 from jacobian
10:55:51,0.0052411,extracting prediction FLOW__USECOL:2_IDX0:54.0 from jacobian
10:55:51,0.0053304,extracting prediction FLOW__USECOL:2_IDX0:55.0 from jacobian
10:55:51,0.0048946,extracting prediction FLOW__USECOL:2_IDX0:56.0 from jacobian
10:55:51,0.0052533,extracting prediction FLOW__USECOL:2_IDX0:57.0 from jacobian
10:55:51,0.0056553,extracting prediction FLOW__USECOL:2_IDX0:58.0 from jacobian
10:55:51,0.0048009,extracting prediction FLOW__USECOL:2_IDX0:59.0 from jacobian
10:55:51,0.0050373,extracting prediction FLOW__USECOL:2_IDX0:60.0 from jacobian
10:55:51,0.0046425,extracting prediction FLOW__USECOL:2_IDX0:61.0 from jacobian
10:55:51,0.0047426,extracting prediction FLOW__USECOL:2_IDX0:62.0 from jacobian
10:55:51,0.0046485,extracting prediction FLOW__USECOL:2_IDX0:63.0 from jacobian
10:55:51,0.0047797,extracting prediction FLOW__USECOL:2_IDX0:64.0 from jacobian
10:55:51,0.0048159,extracting prediction FLOW__USECOL:2_IDX0:65.0 from jacobian
10:55:51,0.0047505,extracting prediction FLOW__USECOL:2_IDX0:66.0 from jacobian
10:55:51,0.0057175,extracting prediction FLOW__USECOL:2_IDX0:67.0 from jacobian
10:55:51,0.0048405,extracting prediction FLOW__USECOL:2_IDX0:68.0 from jacobian
10:55:51,0.0056141,extracting prediction FLOW__USECOL:2_IDX0:69.0 from jacobian
10:55:51,0.0048825,extracting prediction FLOW__USECOL:2_IDX0:70.0 from jacobian
10:55:51,0.0050333,extracting prediction FLOW__USECOL:2_IDX0:71.0 from jacobian
10:55:51,0.0052322,extracting prediction FLOW__USECOL:2_IDX0:72.0 from jacobian
10:55:51,0.0053283,extracting prediction FLOW__USECOL:2_IDX0:73.0 from jacobian
10:55:51,0.0053546,extracting prediction FLOW__USECOL:2_IDX0:74.0 from jacobian
10:55:51,0.0054475,extracting prediction FLOW__USECOL:2_IDX0:75.0 from jacobian
10:55:51,0.0052905,extracting prediction FLOW__USECOL:2_IDX0:76.0 from jacobian
10:55:51,0.0049461,extracting prediction FLOW__USECOL:2_IDX0:77.0 from jacobian
10:55:51,0.0046924,extracting prediction FLOW__USECOL:2_IDX0:78.0 from jacobian
10:55:51,0.0046208,extracting prediction FLOW__USECOL:2_IDX0:79.0 from jacobian
10:55:51,0.0052118,extracting prediction FLOW__USECOL:2_IDX0:80.0 from jacobian
10:55:51,0.0048685,extracting prediction FLOW__USECOL:2_IDX0:81.0 from jacobian
10:55:51,0.004907,extracting prediction FLOW__USECOL:2_IDX0:82.0 from jacobian
10:55:51,0.0047751,extracting prediction FLOW__USECOL:2_IDX0:83.0 from jacobian
10:55:51,0.0048227,extracting prediction FLOW__USECOL:2_IDX0:84.0 from jacobian
10:55:51,0.0051831,extracting prediction FLOW__USECOL:2_IDX0:85.0 from jacobian
10:55:51,0.0047874,extracting prediction FLOW__USECOL:2_IDX0:86.0 from jacobian
10:55:51,0.0051535,extracting prediction FLOW__USECOL:2_IDX0:87.0 from jacobian
10:55:51,0.0048756,extracting prediction FLOW__USECOL:2_IDX0:88.0 from jacobian
10:55:51,0.0053855,extracting prediction USECOL:1_IDX0:29.46 from jacobian
10:55:51,0.0052728,Prediction USECOL:1_IDX0:29.46 has no non-zero entries in jacobian row/
10:55:51,6.66e-05,extracting prediction USECOL:1_IDX0:88.46 from jacobian
10:55:51,0.0049746,Prediction USECOL:1_IDX0:88.46 has no non-zero entries in jacobian row/
10:55:51,6.75e-05,extracting prediction USECOL:2_IDX0:29.46 from jacobian
10:55:51,0.0051975,extracting prediction USECOL:2_IDX0:88.46 from jacobian
10:55:51,0.0052036,extracting prediction USECOL:3_IDX0:29.46 from jacobian
10:55:51,0.004904,extracting prediction USECOL:3_IDX0:88.46 from jacobian
10:55:51,0.0051328,extracting prediction USECOL:4_IDX0:29.46 from jacobian
10:55:51,0.0045776,extracting prediction USECOL:4_IDX0:88.46 from jacobian
10:55:51,0.0053617,extracting prediction USECOL:5_IDX0:29.46 from jacobian
10:55:51,0.0046505,extracting prediction USECOL:5_IDX0:88.46 from jacobian
10:55:51,0.0048824,extracting prediction USECOL:6_IDX0:88.46 from jacobian
10:55:51,0.0052887,parameter fosm calcs
10:55:51,3.53e-05,LinearAnalysis::calc_posterior
10:55:51,1.48e-05,LinearAnalysis::align
10:55:51,0.0012043,LinearAnalysis::prior_prediction_variance()::invert obscov
10:55:51,4.22e-05,inverting diagonal matrix in place
10:55:51,2.66e-05,LinearAnalysis::calc_posterior() form JtQJ
10:55:51,0.0061562,LinearAnalysis::calc_posterior() invert prior parcov
10:55:51,9.39e-05,LinearAnalysis::calc_posterior() form posterior parcov
10:55:51,0.0001163,LinearAnalysis::calc_posterior() invert posterior parcov
10:55:51,1.68e-05,inverting non-diagonal matrix in place
10:55:51,0.0338147,forecast FOSM calcs
10:55:51,0.0004411,LinearAnalysis::prior_prediction_variance
10:55:51,0.0025396,LinearAnalysis::prior_prediction_variance
10:55:58,6.86892,completed iteration 4
10:55:58,0.301892,beginning iteration 5
10:55:58,0.0001169,commencing to build jacobian parameter sets
10:55:58,0.0288149,jacobian parameter sets built, commencing model runs
10:58:23,144.273,jacobian runs complete, processing runs
10:58:23,0.021379,processing jacobian runs complete
10:58:23,3.26e-05,saving jacobian and sen files
10:58:23,0.0197904,commencing calculation of upgrade vector
10:58:23,0.0073084,forming JtQJ matrix
10:58:23,0.0054627,commencing to scale JtQJ matrix- first SVD...
10:58:23,1.94e-05,starting REDSVD
10:58:23,0.0137173,retrieving REDSVD components
10:58:23,0.0001427,triming REDSVD components to 103elements
10:58:23,0.0001174,done REDSVD
10:58:23,0.0018745,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:58:23,1.49e-05,JS
10:58:23,0.0004515,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:58:23,0.0054124,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:58:23,1.8e-05,commencing SVD factorization of lambda-scaled JtQJ
10:58:23,1.4e-05,starting REDSVD
10:58:23,0.0198366,retrieving REDSVD components
10:58:23,0.0001445,triming REDSVD components to 90elements
10:58:23,0.0001042,done REDSVD
10:58:23,1.6e-05,SVD factorization complete
10:58:23,0.0076081,commencing linear algebra multiplication to compute ugrade
10:58:23,1.67e-05,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123Vt info: rows = 90: cols = 123: size = 11070: nonzeros = 11070
10:58:23,1.4e-05,U info: rows = 123: cols = 90: size = 11070: nonzeros = 11070
10:58:23,1.73e-05,jac info: rows = 349: cols = 123: size = 42927: nonzeros = 35793
10:58:23,0.0007348,linear algebra multiplication to compute ugrade complete
10:58:23,0.0002014,commencing check of parameter bounds and gradients
10:58:23,0.0016461,beginning upgrade vector calculations, lambda = 0.1
10:58:23,4.14e-05,commencing calculation of upgrade vector
10:58:23,0.0065469,forming JtQJ matrix
10:58:23,0.0053781,commencing to scale JtQJ matrix- first SVD...
10:58:23,1.85e-05,starting REDSVD
10:58:23,0.0136163,retrieving REDSVD components
10:58:23,0.0001341,triming REDSVD components to 103elements
10:58:23,0.000111,done REDSVD
10:58:23,0.0018814,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:58:23,1.66e-05,JS
10:58:23,0.0004528,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
10:58:23,0.0054089,S info: rows = 123: cols = 123: size = 15129: nonzeros = 123
10:58:23,1.71e-05,commencing SVD factorization of lambda-scaled JtQJ
10:58:23,1.25e-05,starting REDSVD
10:58:23,0.0207281,retrieving REDSVD components
10:58:23,0.0001437,triming REDSVD components to 122elements
10:58:23,0.0001218,done REDSVD
10:58:23,1.55e-05,SVD factorization complete
10:58:23,0.0103564,commencing linear algebra multiplication to compute ugrade
